merchant_id,avg_ticket_size,total_volume,transaction_count,unique_customers,avg_fraud_score,decline_rate,refund_rate,international_customer_ratio,mcc,merchant_name,chargeback_count,online_ratio,transactions_per_customer,repeat_customer_score,chargeback_rate
MERCH_00132,88.52671388101983,31249.93,353,159,25.96954674220963,0.042492917847025496,0.05099150141643059,0.1558073654390935,1164,Lidl,0,0.42492917847025496,2.220125786163522,0.4504249291784702,0.0
MERCH_00133,101.16830985915493,35914.75,355,159,24.010647887323945,0.014084507042253521,0.04225352112676056,0.13802816901408452,8467,The Home Depot,3,0.39436619718309857,2.2327044025157234,0.44788732394366193,0.008450704225352112
MERCH_00134,101.55868167202573,31584.75,311,144,26.05315112540193,0.028938906752411574,0.04501607717041801,0.16720257234726688,6724,AT&T,0,0.36977491961414793,2.1597222222222223,0.4630225080385852,0.0
MERCH_00135,102.29732804232805,38668.39,378,165,24.704312169312168,0.010582010582010581,0.05555555555555555,0.15343915343915343,7571,Disney,1,0.4021164021164021,2.290909090909091,0.4365079365079365,0.0026455026455026454
MERCH_00136,96.11878787878788,38063.04,396,165,22.663282828282828,0.007575757575757576,0.06565656565656566,0.16666666666666666,5378,Ticketmaster,3,0.4318181818181818,2.4,0.4166666666666667,0.007575757575757576
MERCH_00137,103.54574780058651,35309.1,341,150,24.410410557184754,0.020527859237536656,0.08504398826979472,0.1466275659824047,2381,Hyatt,3,0.375366568914956,2.2733333333333334,0.4398826979472141,0.008797653958944282
MERCH_00138,100.13408839779005,36248.54,362,160,24.53488950276243,0.008287292817679558,0.03867403314917127,0.16298342541436464,8467,The Home Depot,0,0.3453038674033149,2.2625,0.4419889502762431,0.0
MERCH_00139,89.2787134502924,30533.32,342,138,24.277368421052632,0.014619883040935672,0.05555555555555555,0.14327485380116958,9737,Williams-Sonoma,0,0.40058479532163743,2.4782608695652173,0.4035087719298246,0.0
MERCH_00140,100.08786764705881,40835.85,408,175,23.11073529411765,0.007352941176470588,0.058823529411764705,0.13970588235294118,8467,The Home Depot,3,0.4411764705882353,2.3314285714285714,0.428921568627451,0.007352941176470588
MERCH_00141,102.58798270893371,35598.03,347,157,25.31518731988473,0.020172910662824207,0.05763688760806916,0.1642651296829971,7102,Etsy,2,0.3688760806916426,2.210191082802548,0.4524495677233429,0.005763688760806916
MERCH_00142,104.22419847328244,40960.11,393,175,24.12941475826972,0.02544529262086514,0.04071246819338423,0.1475826972010178,4516,Marriott International,1,0.33078880407124683,2.2457142857142856,0.44529262086514,0.002544529262086514
MERCH_00143,115.16438502673797,43071.48,374,172,25.84580213903743,0.02406417112299465,0.06149732620320856,0.17914438502673796,4645,BP,3,0.4037433155080214,2.1744186046511627,0.45989304812834225,0.008021390374331552
MERCH_00144,108.14002865329513,37740.87,349,165,25.44042979942693,0.0057306590257879654,0.045845272206303724,0.19197707736389685,9894,Adidas,1,0.4040114613180516,2.1151515151515152,0.47277936962750716,0.0028653295128939827
MERCH_00145,101.76146131805157,35514.75,349,160,24.762922636103152,0.0057306590257879654,0.045845272206303724,0.1489971346704871,6011,Shell,1,0.42406876790830944,2.18125,0.4584527220630373,0.0028653295128939827
MERCH_00146,93.52214285714285,32732.75,350,152,23.083257142857143,0.017142857142857144,0.05714285714285714,0.15714285714285714,9276,Singapore Airlines,0,0.40285714285714286,2.3026315789473686,0.4342857142857143,0.0
MERCH_00147,105.36365168539325,37509.46,356,166,25.67356741573034,0.02247191011235955,0.05056179775280899,0.1853932584269663,8892,Burger King,3,0.38764044943820225,2.144578313253012,0.46629213483146065,0.008426966292134831
MERCH_00148,102.71815217391304,37800.28,368,168,27.42065217391304,0.024456521739130436,0.05434782608695652,0.17119565217391305,1364,Kroger,2,0.4375,2.1904761904761907,0.45652173913043476,0.005434782608695652
MERCH_00149,93.53576086956522,34421.16,368,161,24.43953804347826,0.008152173913043478,0.04891304347826087,0.16304347826086957,5052,British Airways,2,0.4320652173913043,2.2857142857142856,0.4375,0.005434782608695652
MERCH_00150,93.23187861271676,32258.23,346,149,23.550809248554913,0.008670520231213872,0.049132947976878616,0.15028901734104047,2812,Bloomingdales,0,0.4161849710982659,2.3221476510067114,0.430635838150289,0.0
MERCH_00151,104.83946078431373,42774.5,408,177,23.829803921568626,0.01715686274509804,0.03431372549019608,0.1642156862745098,8394,Macys,2,0.38480392156862747,2.305084745762712,0.4338235294117647,0.004901960784313725
MERCH_00152,93.91243523316061,36250.2,386,166,25.069715025906735,0.03367875647668394,0.05181347150259067,0.17616580310880828,9118,Best Buy,3,0.41450777202072536,2.325301204819277,0.43005181347150256,0.007772020725388601
MERCH_00153,107.7565615141956,34158.83,317,153,25.55135646687697,0.012618296529968454,0.01892744479495268,0.1861198738170347,6490,PayPal,3,0.4479495268138801,2.0718954248366015,0.4826498422712933,0.00946372239747634
MERCH_00154,104.53060606060606,34495.1,330,157,24.046515151515152,0.024242424242424242,0.07575757575757576,0.1696969696969697,9564,Kohls,5,0.4090909090909091,2.1019108280254777,0.47575757575757577,0.015151515151515152
MERCH_00155,105.75967213114754,38708.04,366,159,23.9898087431694,0.00819672131147541,0.04918032786885246,0.15027322404371585,1164,Lidl,3,0.3743169398907104,2.30188679245283,0.43442622950819676,0.00819672131147541
MERCH_00156,107.03630026809651,39924.54,373,164,25.534101876675603,0.02680965147453083,0.040214477211796246,0.1447721179624665,9032,Uber,3,0.4128686327077748,2.274390243902439,0.43967828418230565,0.00804289544235925
MERCH_00157,109.25567123287671,39878.32,365,159,25.672602739726027,0.021917808219178082,0.04657534246575343,0.13972602739726028,2847,Cathay Pacific,2,0.4054794520547945,2.2955974842767297,0.43561643835616437,0.005479452054794521
MERCH_00158,104.28410179640719,34830.89,334,157,25.27179640718563,0.017964071856287425,0.03592814371257485,0.15568862275449102,4149,ExxonMobil,0,0.4341317365269461,2.127388535031847,0.47005988023952094,0.0
MERCH_00159,102.98795918367347,40371.28,392,163,24.12573979591837,0.00510204081632653,0.04336734693877551,0.17091836734693877,4497,Chevron,1,0.39285714285714285,2.4049079754601226,0.4158163265306123,0.002551020408163265
MERCH_00160,100.75774535809018,37985.67,377,169,25.73915119363395,0.005305039787798408,0.04509283819628647,0.16976127320954906,4317,Airbnb,1,0.38461538461538464,2.230769230769231,0.4482758620689655,0.002652519893899204
MERCH_00161,105.79187165775402,39566.16,374,175,26.771229946524066,0.013368983957219251,0.05080213903743316,0.22192513368983957,9032,Uber,2,0.3850267379679144,2.137142857142857,0.46791443850267384,0.0053475935828877
MERCH_00162,107.10790769230769,34810.07,325,156,24.512923076923077,0.03076923076923077,0.06153846153846154,0.20307692307692307,2381,Hyatt,0,0.4276923076923077,2.0833333333333335,0.48,0.0
MERCH_00163,99.96347150259068,38585.9,386,167,24.088886010362693,0.0051813471502590676,0.06476683937823834,0.14766839378238342,3248,Spotify,1,0.41968911917098445,2.311377245508982,0.43264248704663216,0.0025906735751295338
MERCH_00164,89.85183673469388,30819.18,343,162,23.989970845481047,0.008746355685131196,0.043731778425655975,0.19533527696793002,5150,Lululemon,4,0.37900874635568516,2.117283950617284,0.47230320699708456,0.011661807580174927
MERCH_00165,102.78521865889213,35255.33,343,164,25.374344023323616,0.014577259475218658,0.03498542274052478,0.14285714285714285,1997,Delta Air Lines,1,0.3673469387755102,2.091463414634146,0.47813411078717205,0.0029154518950437317
MERCH_00166,86.07749303621169,30901.82,359,171,24.543119777158772,0.013927576601671309,0.052924791086350974,0.14484679665738162,5157,Google,2,0.42618384401114207,2.0994152046783627,0.47632311977715874,0.005571030640668524
MERCH_00167,97.02861386138613,39199.56,404,167,26.45940594059406,0.019801980198019802,0.04455445544554455,0.16831683168316833,6497,Apple,3,0.4603960396039604,2.4191616766467066,0.41336633663366334,0.007425742574257425
MERCH_00168,98.11991354466859,34047.61,347,155,25.85873198847262,0.020172910662824207,0.043227665706051875,0.18155619596541786,7238,Wayfair,0,0.38328530259365995,2.238709677419355,0.44668587896253603,0.0
MERCH_00169,107.96164305949009,38110.46,353,158,23.1057223796034,0.0169971671388102,0.053824362606232294,0.17280453257790368,6303,Wendys,0,0.3597733711048159,2.2341772151898733,0.4475920679886686,0.0
MERCH_00170,95.03209844559585,36682.39,386,169,23.68422279792746,0.015544041450777202,0.04922279792746114,0.17357512953367876,1551,Neiman Marcus,1,0.44041450777202074,2.2840236686390534,0.4378238341968912,0.0025906735751295338
MERCH_00171,99.93375342465754,36475.82,365,161,26.45164383561644,0.01643835616438356,0.04657534246575343,0.1726027397260274,7102,Etsy,3,0.4438356164383562,2.267080745341615,0.44109589041095887,0.00821917808219178
MERCH_00172,100.44031152647975,32241.34,321,154,25.021993769470406,0.018691588785046728,0.04672897196261682,0.19937694704049844,9605,Amazon,1,0.3395638629283489,2.0844155844155843,0.47975077881619943,0.003115264797507788
MERCH_00173,98.57559241706161,41598.9,422,184,23.31909952606635,0.009478672985781991,0.04739336492890995,0.13270142180094788,6724,AT&T,2,0.3981042654028436,2.2934782608695654,0.4360189573459715,0.004739336492890996
MERCH_00174,92.77672514619883,31729.64,342,152,25.598274853801172,0.011695906432748537,0.03508771929824561,0.1783625730994152,6616,KFC,0,0.4327485380116959,2.25,0.4444444444444444,0.0
MERCH_00175,94.33344262295083,34526.04,366,164,24.703715846994534,0.01912568306010929,0.05737704918032787,0.17759562841530055,7811,Dunkin,3,0.3989071038251366,2.231707317073171,0.448087431693989,0.00819672131147541
MERCH_00176,99.59278287461774,32566.84,327,150,24.922140672782874,0.01529051987767584,0.04281345565749235,0.18042813455657492,4443,Starbucks,1,0.41284403669724773,2.18,0.4587155963302752,0.0030581039755351682
MERCH_00177,95.89105095541402,30109.79,314,134,24.628375796178346,0.009554140127388535,0.04777070063694268,0.1464968152866242,1997,Delta Air Lines,0,0.31210191082802546,2.343283582089552,0.4267515923566879,0.0
MERCH_00178,88.45683195592287,32109.83,363,163,23.242506887052343,0.013774104683195593,0.06060606060606061,0.16804407713498623,1579,Regal Cinemas,3,0.4022038567493113,2.226993865030675,0.4490358126721763,0.008264462809917356
MERCH_00179,105.72342298288508,43240.88,409,179,24.17523227383863,0.014669926650366748,0.05867970660146699,0.15647921760391198,5144,TJX Companies,1,0.40097799511002447,2.2849162011173183,0.43765281173594134,0.0024449877750611247
MERCH_00180,96.83886297376094,33215.73,343,153,26.093440233236148,0.0058309037900874635,0.04956268221574344,0.13702623906705538,9347,Pizza Hut,1,0.4227405247813411,2.241830065359477,0.446064139941691,0.0029154518950437317
MERCH_00181,114.11442748091604,44846.97,393,168,25.558447837150126,0.020356234096692113,0.06870229007633588,0.1806615776081425,4149,ExxonMobil,1,0.3969465648854962,2.3392857142857144,0.42748091603053434,0.002544529262086514
MERCH_00182,94.35189041095892,34438.44,365,156,24.223917808219177,0.030136986301369864,0.0410958904109589,0.15616438356164383,5137,Uniqlo,1,0.4191780821917808,2.33974358974359,0.42739726027397257,0.0027397260273972603
MERCH_00183,103.23731457800511,40365.79,391,160,24.708823529411763,0.015345268542199489,0.04859335038363171,0.1636828644501279,5076,Subway,1,0.4194373401534527,2.44375,0.4092071611253197,0.0025575447570332483
MERCH_00184,103.16558404558405,36211.12,351,150,24.371168091168094,0.017094017094017096,0.07692307692307693,0.16809116809116809,5992,Lowes,5,0.3817663817663818,2.34,0.4273504273504274,0.014245014245014245
MERCH_00185,88.80922437673131,32060.13,361,167,24.517506925207755,0.01662049861495845,0.05263157894736842,0.18282548476454294,4443,Starbucks,2,0.3850415512465374,2.161676646706587,0.46260387811634346,0.00554016620498615
MERCH_00186,105.98081521739131,39000.94,368,155,25.647527173913044,0.019021739130434784,0.057065217391304345,0.13858695652173914,7364,Papa Johns,4,0.391304347826087,2.3741935483870966,0.4211956521739131,0.010869565217391304
MERCH_00187,102.24395225464191,38545.97,377,163,26.176180371352785,0.026525198938992044,0.058355437665782495,0.15119363395225463,1452,American Airlines,2,0.41909814323607425,2.312883435582822,0.4323607427055703,0.005305039787798408
MERCH_00188,103.57888178913737,32420.19,313,147,25.34105431309904,0.01597444089456869,0.07028753993610223,0.16932907348242812,5378,Ticketmaster,1,0.3514376996805112,2.129251700680272,0.4696485623003195,0.003194888178913738
MERCH_00189,84.09007936507936,31786.05,378,169,24.740158730158733,0.021164021164021163,0.042328042328042326,0.14285714285714285,1164,Lidl,1,0.3835978835978836,2.2366863905325443,0.4470899470899471,0.0026455026455026454
MERCH_00190,102.72095100864553,35644.17,347,151,23.84942363112392,0.01440922190201729,0.04610951008645533,0.12103746397694524,4516,Marriott International,3,0.36023054755043227,2.2980132450331126,0.4351585014409222,0.008645533141210375
MERCH_00191,102.58328395061729,41546.23,405,177,24.00679012345679,0.014814814814814815,0.06666666666666667,0.15308641975308643,6724,AT&T,1,0.454320987654321,2.288135593220339,0.437037037037037,0.0024691358024691358
MERCH_00192,105.12190860215054,39105.35,372,163,25.056397849462364,0.016129032258064516,0.04838709677419355,0.1774193548387097,9564,Kohls,2,0.3387096774193548,2.2822085889570554,0.4381720430107527,0.005376344086021506
MERCH_00193,103.60915068493149,37817.34,365,155,24.702739726027396,0.01643835616438356,0.0547945205479452,0.18904109589041096,5076,Subway,2,0.4273972602739726,2.3548387096774195,0.4246575342465753,0.005479452054794521
MERCH_00194,94.17217616580311,36350.46,386,164,26.764481865284974,0.023316062176165803,0.054404145077720206,0.19948186528497408,4443,Starbucks,1,0.38341968911917096,2.3536585365853657,0.42487046632124353,0.0025906735751295338
MERCH_00195,109.87486979166665,42191.95,384,168,26.074661458333335,0.018229166666666668,0.044270833333333336,0.13802083333333334,4443,Starbucks,0,0.375,2.2857142857142856,0.4375,0.0
MERCH_00196,108.40157746478873,38482.56,355,155,26.40887323943662,0.030985915492957747,0.04507042253521127,0.18591549295774648,1261,H&M,1,0.447887323943662,2.2903225806451615,0.43661971830985913,0.0028169014084507044
MERCH_00197,114.09099195710456,42555.94,373,158,25.78817694369973,0.024128686327077747,0.04289544235924933,0.16353887399463807,5378,Ticketmaster,0,0.3914209115281501,2.3607594936708862,0.4235924932975871,0.0
MERCH_00198,99.25137123745819,29676.16,299,146,23.715384615384615,0.020066889632107024,0.046822742474916385,0.14715719063545152,9894,Adidas,0,0.35451505016722407,2.047945205479452,0.4882943143812709,0.0
MERCH_00199,96.2611387163561,46494.13,483,190,23.719813664596273,0.012422360248447204,0.045548654244306416,0.13871635610766045,9070,Trader Joes,0,0.422360248447205,2.542105263157895,0.39337474120082816,0.0
MERCH_00200,115.37055214723927,37610.8,326,170,25.650276073619633,0.009202453987730062,0.03680981595092025,0.18098159509202455,1997,Delta Air Lines,1,0.39263803680981596,1.9176470588235295,0.5214723926380368,0.003067484662576687
MERCH_00201,99.45550561797754,35406.16,356,175,25.897724719101124,0.019662921348314606,0.06179775280898876,0.17415730337078653,5992,Lowes,0,0.45786516853932585,2.0342857142857143,0.4915730337078652,0.0
MERCH_00202,94.50832369942196,32699.88,346,165,25.305693641618497,0.005780346820809248,0.05202312138728324,0.17341040462427745,2847,Cathay Pacific,1,0.44508670520231214,2.096969696969697,0.47687861271676296,0.002890173410404624
MERCH_00203,88.90544736842105,33784.07,380,175,24.60307894736842,0.02368421052631579,0.042105263157894736,0.18421052631578946,7102,Etsy,2,0.3473684210526316,2.1714285714285713,0.46052631578947373,0.005263157894736842
MERCH_00204,91.769,30283.77,330,147,24.138151515151517,0.00909090909090909,0.05454545454545454,0.12727272727272726,5076,Subway,3,0.41515151515151516,2.2448979591836733,0.4454545454545455,0.00909090909090909
MERCH_00205,89.34060773480662,32341.3,362,167,26.28406077348066,0.027624309392265192,0.04419889502762431,0.20441988950276244,2410,Comcast,2,0.40331491712707185,2.1676646706586826,0.4613259668508287,0.0055248618784530384
MERCH_00206,101.5964553314121,35253.97,347,151,23.88835734870317,0.01729106628242075,0.05187319884726225,0.10951008645533142,8865,Panera Bread,0,0.4092219020172911,2.2980132450331126,0.4351585014409222,0.0
MERCH_00207,103.20963157894738,39219.66,380,170,24.613105263157895,0.02368421052631579,0.02631578947368421,0.16052631578947368,2467,eBay,2,0.38421052631578945,2.235294117647059,0.4473684210526316,0.005263157894736842
MERCH_00208,108.34513586956523,39871.01,368,161,25.25858695652174,0.016304347826086956,0.051630434782608696,0.15760869565217392,4039,T-Mobile,2,0.38858695652173914,2.2857142857142856,0.4375,0.005434782608695652
MERCH_00209,92.79070844686649,34054.19,367,153,25.0666757493188,0.013623978201634877,0.07629427792915532,0.14168937329700274,7752,Toyota,2,0.42779291553133514,2.3986928104575163,0.41689373297002724,0.005449591280653951
MERCH_00210,85.42127423822716,30837.08,361,158,23.956232686980613,0.019390581717451522,0.04986149584487535,0.11911357340720222,5222,General Motors,1,0.3767313019390582,2.2848101265822787,0.4376731301939058,0.002770083102493075
MERCH_00211,87.10600550964188,31619.48,363,161,24.33826446280992,0.02203856749311295,0.05509641873278237,0.17355371900826447,7364,Papa Johns,2,0.41046831955922863,2.2546583850931676,0.4435261707988981,0.005509641873278237
MERCH_00212,112.03429936305731,35178.77,314,145,23.832101910828026,0.03184713375796178,0.05732484076433121,0.1910828025477707,5222,General Motors,1,0.4012738853503185,2.1655172413793102,0.46178343949044587,0.0031847133757961785
MERCH_00213,109.961953125,42225.39,384,177,26.466458333333335,0.015625,0.028645833333333332,0.15625,4129,Aldi,0,0.40625,2.169491525423729,0.4609375,0.0
MERCH_00214,105.79382133995038,42634.91,403,168,25.29032258064516,0.019851116625310174,0.06699751861042183,0.141439205955335,1164,Lidl,3,0.4267990074441687,2.3988095238095237,0.41687344913151364,0.007444168734491315
MERCH_00215,93.91067885117494,35967.79,383,168,24.290313315926895,0.010443864229765013,0.05221932114882506,0.1566579634464752,8338,Zara,4,0.391644908616188,2.2797619047619047,0.4386422976501306,0.010443864229765013
MERCH_00216,97.63568452380952,32805.59,336,155,25.694107142857142,0.002976190476190476,0.044642857142857144,0.14583333333333334,6111,Gap Inc,3,0.41369047619047616,2.167741935483871,0.4613095238095238,0.008928571428571428
MERCH_00217,98.86912386706949,32725.68,331,143,25.233625377643506,0.01812688821752266,0.054380664652567974,0.17522658610271905,7354,IKEA,2,0.3806646525679758,2.3146853146853146,0.43202416918429004,0.006042296072507553
MERCH_00218,96.09520107238606,35843.51,373,160,24.09308310991957,0.01876675603217158,0.03753351206434316,0.16890080428954424,4497,Chevron,4,0.39946380697050937,2.33125,0.4289544235924933,0.010723860589812333
MERCH_00219,106.03047138047138,31491.05,297,136,26.755185185185184,0.03367003367003367,0.04713804713804714,0.1717171717171717,5052,British Airways,0,0.4074074074074074,2.1838235294117645,0.45791245791245794,0.0
MERCH_00220,88.80771676300579,30727.47,346,143,23.64242774566474,0.02023121387283237,0.04046242774566474,0.13005780346820808,7747,Tesla,5,0.37572254335260113,2.4195804195804196,0.41329479768786126,0.014450867052023121
MERCH_00221,100.88329268292684,41362.15,410,160,24.656121951219514,0.007317073170731708,0.06097560975609756,0.15853658536585366,1261,H&M,2,0.3902439024390244,2.5625,0.3902439024390244,0.004878048780487805
MERCH_00222,107.01446376811593,36919.99,345,145,24.839710144927537,0.02608695652173913,0.03768115942028986,0.19130434782608696,5076,Subway,1,0.32753623188405795,2.3793103448275863,0.42028985507246375,0.002898550724637681
MERCH_00223,96.73220430107526,35984.38,372,161,25.62341397849462,0.021505376344086023,0.056451612903225805,0.12903225806451613,4875,Dominos Pizza,2,0.3279569892473118,2.31055900621118,0.4327956989247312,0.005376344086021506
MERCH_00224,91.31294277929155,33511.85,367,160,25.95940054495913,0.035422343324250684,0.04087193460490463,0.17983651226158037,9695,Tesco,3,0.4114441416893733,2.29375,0.435967302452316,0.008174386920980926
MERCH_00225,109.78457725947521,37656.11,343,160,25.20157434402332,0.0058309037900874635,0.04081632653061224,0.20116618075801748,5332,McDonalds,2,0.4227405247813411,2.14375,0.4664723032069971,0.0058309037900874635
MERCH_00226,106.74745856353591,38642.58,362,147,26.797541436464087,0.03038674033149171,0.052486187845303865,0.16298342541436464,7349,Taco Bell,4,0.430939226519337,2.4625850340136055,0.4060773480662983,0.011049723756906077
MERCH_00227,94.80965517241378,35743.24,377,171,23.79663129973475,0.015915119363395226,0.06631299734748011,0.16445623342175067,9283,Nordstrom,3,0.3395225464190981,2.2046783625730995,0.4535809018567639,0.007957559681697613
MERCH_00228,101.27260623229462,35749.23,353,156,26.4942492917847,0.0169971671388102,0.056657223796033995,0.17563739376770537,4129,Aldi,3,0.39660056657223797,2.2628205128205128,0.4419263456090652,0.0084985835694051
MERCH_00229,108.5432824427481,42657.51,393,173,25.85358778625954,0.017811704834605598,0.06361323155216285,0.13740458015267176,7099,Hilton,1,0.3842239185750636,2.2716763005780347,0.4402035623409669,0.002544529262086514
MERCH_00230,82.50418338108882,28793.96,349,158,25.48836676217765,0.014326647564469915,0.05730659025787966,0.15472779369627507,7851,Carrefour,1,0.4040114613180516,2.2088607594936707,0.4527220630372493,0.0028653295128939827
MERCH_00231,93.04008021390374,34796.99,374,155,24.170454545454547,0.008021390374331552,0.029411764705882353,0.16844919786096257,4367,Lufthansa,3,0.37967914438502676,2.412903225806452,0.4144385026737968,0.008021390374331552
MERCH_00232,93.39467966573817,33528.69,359,163,23.19094707520891,0.008356545961002786,0.0584958217270195,0.17548746518105848,7851,Carrefour,4,0.3816155988857939,2.2024539877300615,0.45403899721448465,0.011142061281337047
MERCH_00233,112.06545454545454,35748.88,319,156,24.90526645768025,0.0219435736677116,0.047021943573667714,0.11285266457680251,3738,Expedia,1,0.4106583072100313,2.0448717948717947,0.48902821316614425,0.003134796238244514
MERCH_00234,91.27134556574923,29845.73,327,147,25.11715596330275,0.01834862385321101,0.04892966360856269,0.1651376146788991,1452,American Airlines,4,0.44036697247706424,2.2244897959183674,0.4495412844036697,0.012232415902140673
MERCH_00235,101.19696132596685,36633.3,362,163,24.985966850828728,0.022099447513812154,0.055248618784530384,0.1464088397790055,8211,Walmart,2,0.4171270718232044,2.2208588957055215,0.45027624309392267,0.0055248618784530384
MERCH_00236,100.02059952038368,41708.59,417,190,23.035227817745806,0.019184652278177457,0.050359712230215826,0.1486810551558753,7571,Disney,0,0.38848920863309355,2.194736842105263,0.4556354916067146,0.0
MERCH_00237,92.55430894308944,34152.54,369,158,26.03569105691057,0.02168021680216802,0.05420054200542006,0.12737127371273713,8865,Panera Bread,2,0.4065040650406504,2.3354430379746836,0.4281842818428184,0.005420054200542005
MERCH_00238,109.29722371967654,40549.27,371,173,25.29948787061995,0.018867924528301886,0.0431266846361186,0.1509433962264151,7571,Disney,1,0.4123989218328841,2.1445086705202314,0.4663072776280323,0.0026954177897574125
MERCH_00239,101.43152,38036.82,375,164,24.697466666666664,0.018666666666666668,0.029333333333333333,0.168,5428,Air France-KLM,2,0.4026666666666667,2.2865853658536586,0.43733333333333335,0.005333333333333333
MERCH_00240,108.22068119891007,39716.99,367,166,25.631662125340597,0.0027247956403269754,0.051771117166212535,0.21525885558583105,4516,Marriott International,4,0.40054495912806537,2.210843373493976,0.45231607629427795,0.010899182561307902
MERCH_00241,99.12919571045578,36975.19,373,166,23.88721179624665,0.02680965147453083,0.08847184986595175,0.13136729222520108,1445,Netflix,1,0.4343163538873995,2.246987951807229,0.4450402144772118,0.002680965147453083
MERCH_00242,98.24448170731706,32224.19,328,153,24.921981707317073,0.021341463414634148,0.051829268292682924,0.20426829268292682,1848,Whole Foods,1,0.3445121951219512,2.1437908496732025,0.46646341463414637,0.003048780487804878
MERCH_00243,97.59492917847027,34451.01,353,167,24.95730878186969,0.0,0.04815864022662889,0.1558073654390935,4443,Starbucks,2,0.41359773371104813,2.1137724550898205,0.4730878186968838,0.0056657223796034
MERCH_00244,99.10285714285715,31911.12,322,145,24.26201863354037,0.015527950310559006,0.037267080745341616,0.08074534161490683,5016,Bed Bath & Beyond,1,0.3695652173913043,2.220689655172414,0.4503105590062112,0.003105590062111801
MERCH_00245,93.66104815864023,33062.35,353,154,25.227110481586404,0.019830028328611898,0.036827195467422094,0.1558073654390935,6490,PayPal,1,0.4164305949008499,2.292207792207792,0.4362606232294618,0.0028328611898017
MERCH_00246,99.96497395833335,38386.55,384,171,24.521953125,0.013020833333333334,0.0546875,0.18229166666666666,7851,Carrefour,1,0.3723958333333333,2.245614035087719,0.4453125,0.0026041666666666665
MERCH_00247,108.06575447570333,42253.71,391,181,25.500051150895143,0.017902813299232736,0.061381074168797956,0.21227621483375958,1867,AMC Theatres,0,0.4219948849104859,2.160220994475138,0.46291560102301793,0.0
MERCH_00248,108.97623955431756,39122.47,359,167,26.112729805013927,0.016713091922005572,0.04735376044568245,0.17548746518105848,3526,CVS Health,3,0.415041782729805,2.1497005988023954,0.4651810584958217,0.008356545961002786
MERCH_00249,115.59391184573002,41960.59,363,156,26.183002754820937,0.011019283746556474,0.049586776859504134,0.18732782369146006,1551,Neiman Marcus,2,0.46005509641873277,2.326923076923077,0.42975206611570244,0.005509641873278237
MERCH_00250,100.37280898876405,35732.72,356,158,24.33140449438202,0.014044943820224719,0.06741573033707865,0.1348314606741573,4039,T-Mobile,1,0.398876404494382,2.2531645569620253,0.4438202247191011,0.0028089887640449437
MERCH_00251,101.838475,40735.39,400,185,25.1012,0.01,0.0225,0.195,7811,Dunkin,2,0.435,2.1621621621621623,0.46249999999999997,0.005
MERCH_00252,112.22147368421054,42644.16,380,165,23.555736842105265,0.013157894736842105,0.05,0.20526315789473684,1314,Southwest Airlines,4,0.35,2.303030303030303,0.43421052631578944,0.010526315789473684
MERCH_00253,105.96925373134327,35499.7,335,160,24.941253731343284,0.020895522388059702,0.04776119402985075,0.1880597014925373,1693,Target,2,0.4208955223880597,2.09375,0.47761194029850745,0.005970149253731343
MERCH_00254,95.73142131979695,37718.18,394,174,22.403248730964464,0.02030456852791878,0.06598984771573604,0.16751269035532995,5378,Ticketmaster,3,0.4289340101522843,2.264367816091954,0.4416243654822335,0.007614213197969543
MERCH_00255,101.30612813370475,36368.9,359,167,23.74576601671309,0.022284122562674095,0.06685236768802229,0.15041782729805014,4367,Lufthansa,1,0.3732590529247911,2.1497005988023954,0.4651810584958217,0.002785515320334262
MERCH_00256,87.37891156462585,25689.4,294,133,23.4334693877551,0.01020408163265306,0.034013605442176874,0.14625850340136054,4317,Airbnb,0,0.41156462585034015,2.210526315789474,0.45238095238095233,0.0
MERCH_00257,94.64639610389611,29151.09,308,151,22.772564935064935,0.00974025974025974,0.01948051948051948,0.18506493506493507,5222,General Motors,1,0.37337662337662336,2.0397350993377485,0.49025974025974023,0.003246753246753247
MERCH_00258,106.93770588235294,36358.82,340,155,23.653088235294117,0.014705882352941176,0.041176470588235294,0.21470588235294116,8060,Walgreens,2,0.4294117647058823,2.193548387096774,0.4558823529411765,0.0058823529411764705
MERCH_00259,104.35816155988859,37464.58,359,159,24.557715877437325,0.013927576601671309,0.03899721448467967,0.16434540389972144,8674,Nike,1,0.3983286908077994,2.257861635220126,0.4428969359331476,0.002785515320334262
MERCH_00260,89.77638242894056,34743.46,387,174,24.770051679586565,0.020671834625323,0.046511627906976744,0.14987080103359174,7747,Tesla,4,0.3875968992248062,2.2241379310344827,0.4496124031007752,0.0103359173126615
MERCH_00261,101.96601503759399,40684.44,399,178,24.27395989974937,0.010025062656641603,0.05513784461152882,0.15037593984962405,1402,Emirates,4,0.39849624060150374,2.241573033707865,0.44611528822055135,0.010025062656641603
MERCH_00262,95.20986807387862,36084.54,379,162,23.55905013192612,0.0158311345646438,0.044854881266490766,0.15303430079155672,9070,Trader Joes,2,0.38522427440633245,2.3395061728395063,0.42744063324538256,0.005277044854881266
MERCH_00263,94.56008219178082,34514.43,365,161,24.954602739726027,0.0136986301369863,0.03561643835616438,0.1726027397260274,2847,Cathay Pacific,2,0.3780821917808219,2.267080745341615,0.44109589041095887,0.005479452054794521
